date,screen,fill_rate
2026-07-15,Akureyri #1,0.4794444666666666
2026-07-15,Akureyri #2,0.23500000000000001
2026-07-15,Austurstræti,0
2026-07-15,Borgartún,0.6127778
2026-07-15,Breiðholt #1,0.4127778
2026-07-15,Breiðholt #2,0.3333333333333333
2026-07-15,Egilshöll #1,0.4111111333333333
2026-07-15,Egilshöll #2,0.23333333333333334
2026-07-15,Einhella,0.16833333333333333
2026-07-15,Fjarðarhraun,0.13333333333333333
2026-07-15,Frumherji - Reykjanesbær,0.10003333333333334
2026-07-15,Frumherji - Selfoss,0.6
2026-07-15,Glerártorg #1,0.7683333333333333
2026-07-15,Glerártorg #2,0.5777778
2026-07-15,Grandi,0.8794444666666666
2026-07-15,Hafnartorg #1 Inngangur,0.34374999999999994
2026-07-15,Hafnartorg #2 Lengja,0.34374999999999994
2026-07-15,Hafnartorg #3 Greiðsluvél,0.25
2026-07-15,Hafnartorg #4 Kubbur,0.26041666666666663
2026-07-15,Hagasmári,0.13333333333333333
2026-07-15,Hæðasmári #1,0.39999999999999997
2026-07-15,Hæðasmári Standur - Portrait,0.1
2026-07-15,Höfðabakki #1,0.7016666666666667
2026-07-15,Höfðabakki #2,0.4666666666666666
2026-07-15,Kaplakriki #1,0.7794444666666667
2026-07-15,Kaplakriki #2,0.8666666666666666
2026-07-15,Kaplakriki #3,0.20166666666666666
2026-07-15,Litlatún #1,0.5333333333333333
2026-07-15,Lyfjaval - Suðurfell,0.13333333333333333
2026-07-15,Lyfjaval - Vesturlandsvegur,0.13333333333333333
2026-07-15,Njarðarbraut #1,0.5349999999999999
2026-07-15,Njarðarbraut #2,0.5794444666666666
2026-07-15,Selfoss #1,0.7683333333333333
2026-07-15,Selfoss #2,0.7683333333333333
2026-07-15,Smáratorg #1,0.3777778
2026-07-15,Smáratorg #2,0.13333333333333333
2026-07-15,Sæbraut - Holtagarðar,0.13333333333333333
2026-07-15,Sæbraut - Sundaborg,0
2026-07-15,Vatnsendahvarf #1,0
2026-07-15,Vestmannaeyjar,0.2
2026-07-15,Vesturlandsvegur #1,0.6127778
2026-07-15,Vesturlandsvegur #2,0.635
